"","TIMESTAMP","BP_mbar_Avg","RH_Avg","AirTC_Avg","Rain_mm_Tot"
"12623",2021-08-01 09:00:00,1007.264,75.48001,24.58333,0
"12624",2021-08-01 09:30:00,1007.51,75.44664,24.77333,0
"12625",2021-08-01 10:00:00,1007.451,73.14001,24.95333,0
"12626",2021-08-01 10:30:00,1007.237,73.68999,24.86665,0
"12627",2021-08-01 11:00:00,1007.061,75.44999,24.65333,0
"12628",2021-08-01 11:30:00,1006.72,69.41666,25.30331,0
"12629",2021-08-01 12:00:00,1006.17,71.29001,25.07667,0
"12630",2021-08-01 12:30:00,1005.797,72.77665,24.75333,0
"12631",2021-08-01 13:00:00,1005.457,73.83336,24.51667,0
"12632",2021-08-01 13:30:00,1004.974,72.68332,24.61332,0
"12633",2021-08-01 14:00:00,1004.577,72.35332,24.70332,0
"12634",2021-08-01 14:30:00,1004.214,73.3433,24.60999,0
"12635",2021-08-01 15:00:00,1003.876,73.74668,24.49667,0
"12636",2021-08-01 15:30:00,1003.783,73.88666,24.54999,0
"12637",2021-08-01 16:00:00,1003.763,73.83334,24.46334,0
"12638",2021-08-01 16:30:00,1003.917,71.38999,24.76333,0
"12639",2021-08-01 17:00:00,1004.176,69.25669,25.03333,0
"12640",2021-08-01 17:30:00,1004.314,73.22,24.08334,0
"12641",2021-08-01 18:00:00,1004.63,76.41001,23.38335,0
"12642",2021-08-01 18:30:00,1004.923,79.60332,23.25001,0
"12643",2021-08-01 19:00:00,1005.167,80.83335,23.28,0
"12644",2021-08-01 19:30:00,1005.376,81.72334,23.15998,0
"12645",2021-08-01 20:00:00,1005.57,80.82665,23.29002,0
"12646",2021-08-01 20:30:00,1005.723,80.92335,23.29668,0
"12647",2021-08-01 21:00:00,1005.899,81.82669,23.23333,0
"12648",2021-08-01 21:30:00,1005.844,81.94665,23.19998,0
"12649",2021-08-01 22:00:00,1005.846,81.92671,23.16664,0
"12650",2021-08-01 22:30:00,1005.884,82.34339,23.12665,0
"12651",2021-08-01 23:00:00,1005.673,81.44005,23.18665,0
"12652",2021-08-01 23:30:00,1005.346,81.90003,23.02667,0
"12653",2021-08-02 00:00:00,1005.05,82.33669,22.80001,0
"12654",2021-08-02 00:30:00,1004.814,80.48328,22.92,0
"12655",2021-08-02 01:00:00,1004.66,80.11,23.01667,0
"12656",2021-08-02 01:30:00,1004.42,79.57668,22.90669,0
"12657",2021-08-02 02:00:00,1004.117,80.57668,22.69,0
"12658",2021-08-02 02:30:00,1003.95,79.70331,22.66,0
"12659",2021-08-02 03:00:00,1003.73,79.52996,22.69333,0
"12660",2021-08-02 03:30:00,1003.597,78.89662,22.68332,0
"12661",2021-08-02 04:00:00,1003.517,79.02999,22.65999,0
"12662",2021-08-02 04:30:00,1003.654,78.4533,22.68332,0
"12663",2021-08-02 05:00:00,1003.817,78.16336,22.60999,0
"12664",2021-08-02 05:30:00,1004.114,77.05331,22.51666,0
"12665",2021-08-02 06:00:00,1004.41,76.04001,22.52333,0
"12666",2021-08-02 06:30:00,1004.797,74.31669,22.60332,0
"12667",2021-08-02 07:00:00,1005.216,73.69336,22.57999,0
"12668",2021-08-02 07:30:00,1005.52,71.90001,22.77668,0
"12669",2021-08-02 08:00:00,1005.944,70.6,23.22667,0
"12670",2021-08-02 08:30:00,1006.239,68.84668,23.47333,0
"12671",2021-08-02 09:00:00,1006.366,67.70333,23.55666,0
"12672",2021-08-02 09:30:00,1006.64,68.43,23.47,0
"12673",2021-08-02 10:00:00,1006.931,66.28666,23.81334,0
"12674",2021-08-02 10:30:00,1006.823,63.88999,24.09332,0
"12675",2021-08-02 11:00:00,1006.664,66.15334,24.11,0
"12676",2021-08-02 11:30:00,1006.376,64.59001,24.03999,0
"12677",2021-08-02 12:00:00,1006.12,65.53662,24.1,0
"12678",2021-08-02 12:30:00,1005.713,65.67665,24.08333,0
"12679",2021-08-02 13:00:00,1005.326,64.42667,24.30001,0
"12680",2021-08-02 13:30:00,1005.096,63.31999,24.26334,0
"12681",2021-08-02 14:00:00,1004.888,64.42335,23.96,0
"12682",2021-08-02 14:30:00,1004.8,61.80999,24.18667,0
"12683",2021-08-02 15:00:00,1004.614,59.72335,24.15664,0
"12684",2021-08-02 15:30:00,1004.403,60.83002,24.04,0
"12685",2021-08-02 16:00:00,1004.407,62.05336,23.98,0
"12686",2021-08-02 16:30:00,1004.464,67.60333,23.42333,0
"12687",2021-08-02 17:00:00,1004.543,69.26334,22.98667,0
"12688",2021-08-02 17:30:00,1004.687,68.96001,22.86335,0
"12689",2021-08-02 18:00:00,1004.854,67.93331,22.76001,0
"12690",2021-08-02 18:30:00,1004.993,65.98666,22.80667,0
"12691",2021-08-02 19:00:00,1005.177,63.28001,22.82668,0
"12692",2021-08-02 19:30:00,1005.396,63.43665,22.72997,0
"12693",2021-08-02 20:00:00,1005.653,64.30662,22.74999,0
"12694",2021-08-02 20:30:00,1005.856,64.85668,22.82335,0
"12695",2021-08-02 21:00:00,1005.92,66.15336,22.80334,0
"12696",2021-08-02 21:30:00,1005.987,66.36666,22.87668,0
"12697",2021-08-02 22:00:00,1006.097,65.46664,22.82335,0
"12698",2021-08-02 22:30:00,1006.087,65.26998,22.64999,0
"12699",2021-08-02 23:00:00,1006.031,64.72995,22.54332,0
"12700",2021-08-02 23:30:00,1006.01,63.49667,22.70667,0
"12701",2021-08-03 00:00:00,1005.899,63.25667,22.74002,0
"12702",2021-08-03 00:30:00,1005.824,63.47001,22.73998,0
"12703",2021-08-03 01:00:00,1005.666,63.49667,22.72666,0
"12704",2021-08-03 01:30:00,1005.417,65.52001,22.52333,0
"12705",2021-08-03 02:00:00,1005.21,68.82,22.32668,0
"12706",2021-08-03 02:30:00,1005.106,69.69668,22.21998,0
"12707",2021-08-03 03:00:00,1004.857,70.67331,22.09332,0
"12708",2021-08-03 03:30:00,1004.623,71.04002,22.05666,0
"12709",2021-08-03 04:00:00,1004.531,71.18334,22.02333,0
"12710",2021-08-03 04:30:00,1004.691,71.67999,21.97334,0
"12711",2021-08-03 05:00:00,1004.82,75.94335,21.37667,0
"12712",2021-08-03 05:30:00,1004.797,78.35003,20.98999,0
"12713",2021-08-03 06:00:00,1005.013,76.06669,21.29334,0
"12714",2021-08-03 06:30:00,1005.296,73.38666,21.72001,0
"12715",2021-08-03 07:00:00,1005.65,72.68006,21.79668,0
"12716",2021-08-03 07:30:00,1006.023,71.91333,22.06333,0
"12717",2021-08-03 08:00:00,1006.153,73.54997,22.09666,0
"12718",2021-08-03 08:30:00,1006.463,72.59666,22.68666,0
"12719",2021-08-03 09:00:00,1006.844,70.95332,23.12333,0
"12720",2021-08-03 09:30:00,1006.99,70.02002,23.43334,0
"12721",2021-08-03 10:00:00,1007.13,69.23,23.81668,0
"12722",2021-08-03 10:30:00,1006.993,68.5133,23.68,0
"12723",2021-08-03 11:00:00,1006.836,68.28664,24.09665,0
"12724",2021-08-03 11:30:00,1006.576,68.56664,23.90668,0
"12725",2021-08-03 12:00:00,1006.21,67.87332,24.00667,0
"12726",2021-08-03 12:30:00,1005.816,67.85333,24.11666,0
"12727",2021-08-03 13:00:00,1005.397,68.16334,24.23666,0
"12728",2021-08-03 13:30:00,1005.021,69.29335,23.99333,0
"12729",2021-08-03 14:00:00,1004.744,68.95999,23.92001,0
"12730",2021-08-03 14:30:00,1004.494,68.52332,23.95001,0
"12731",2021-08-03 15:00:00,1004.316,68.73665,23.84334,0
"12732",2021-08-03 15:30:00,1004.196,66.67,23.95334,0
"12733",2021-08-03 16:00:00,1004.117,67.17666,23.97001,0
"12734",2021-08-03 16:30:00,1004.153,68.23998,23.78999,0
"12735",2021-08-03 17:00:00,1004.297,69.36331,23.53667,0
"12736",2021-08-03 17:30:00,1004.51,70.73004,23.48,0
"12737",2021-08-03 18:00:00,1004.801,71.21998,23.21665,0
"12738",2021-08-03 18:30:00,1005.073,72.40666,23.11999,0
"12739",2021-08-03 19:00:00,1005.456,73.44003,23.03,0
"12740",2021-08-03 19:30:00,1005.796,74.41,23.00999,0
"12741",2021-08-03 20:00:00,1006.214,75.52665,23.10998,0
"12742",2021-08-03 20:30:00,1006.63,76.34661,23.09999,0
"12743",2021-08-03 21:00:00,1006.91,77.18668,23.06666,0
"12744",2021-08-03 21:30:00,1007.027,78.11998,22.96667,0
"12745",2021-08-03 22:00:00,1007.03,78.39335,22.81002,0
"12746",2021-08-03 22:30:00,1007.093,77.44659,22.80002,0
"12747",2021-08-03 23:00:00,1007.1,77.08995,22.76999,0
"12748",2021-08-03 23:30:00,1007.034,76.46003,22.80002,0
"12749",2021-08-04 00:00:00,1006.817,76.49,22.76999,0
"12750",2021-08-04 00:30:00,1006.59,73.65335,22.78002,0
"12751",2021-08-04 01:00:00,1006.403,74.90336,22.72664,0
"12752",2021-08-04 01:30:00,1006.18,75.72997,22.62998,0
"12753",2021-08-04 02:00:00,1005.864,75.29336,22.60332,0
"12754",2021-08-04 02:30:00,1005.6,76.21666,22.52,0
"12755",2021-08-04 03:00:00,1005.366,77.50668,22.40002,0
"12756",2021-08-04 03:30:00,1005.243,77.4,22.46,0
"12757",2021-08-04 04:00:00,1005.193,76.23333,22.57999,0
"12758",2021-08-04 04:30:00,1005.223,76.57003,22.51,0
"12759",2021-08-04 05:00:00,1005.413,77.09664,22.39002,0
"12760",2021-08-04 05:30:00,1005.597,76.1633,22.35668,0
"12761",2021-08-04 06:00:00,1005.819,75.97002,22.36335,0
"12762",2021-08-04 06:30:00,1006.09,75.36998,22.31001,0
"12763",2021-08-04 07:00:00,1006.41,75.64669,22.16332,0
"12764",2021-08-04 07:30:00,1006.63,75.70999,22.16335,0
"12765",2021-08-04 08:00:00,1006.983,70.71333,22.87,0
"12766",2021-08-04 08:30:00,1007.433,67.72332,23.59666,0
"12767",2021-08-04 09:00:00,1007.703,67.88663,23.70334,0
"12768",2021-08-04 09:30:00,1007.776,68.22999,23.78334,0
"12769",2021-08-04 10:00:00,1007.809,67.51667,24.11,0
"12770",2021-08-04 10:30:00,1007.816,68.01332,24.30999,0
"12771",2021-08-04 11:00:00,1007.759,67.75666,24.35999,0
"12772",2021-08-04 11:30:00,1007.498,67.62332,24.64666,0
"12773",2021-08-04 12:00:00,1007.124,67.44333,24.51667,0
"12774",2021-08-04 12:30:00,1006.623,67.38999,24.51667,0
"12775",2021-08-04 13:00:00,1006.226,68.59999,24.43667,0
"12776",2021-08-04 13:30:00,1005.823,68.22666,24.51666,0
"12777",2021-08-04 14:00:00,1005.47,69.48764,24.33918,0
"12778",2021-08-04 14:30:00,1005.033,68.16776,24.20221,0
"12779",2021-08-04 15:00:00,1004.853,70.98666,23.87335,0
"12780",2021-08-04 15:30:00,1004.749,73.28554,23.79445,0
"12781",2021-08-04 16:00:00,1004.701,75.85443,23.69667,0
"12782",2021-08-04 16:30:00,1004.803,79.17005,23.13333,0
"12783",2021-08-04 17:00:00,1005.042,80.51,22.89779,0
"12784",2021-08-04 17:30:00,1005.43,79.44,22.81113,0
"12785",2021-08-04 18:00:00,1005.767,79.01222,22.77443,0
"12786",2021-08-04 18:30:00,1006.084,78.7333,22.67999,0
"12787",2021-08-04 19:00:00,1006.525,78.28109,22.69998,0
"12788",2021-08-04 19:30:00,1006.891,77.56665,22.68332,0
"12789",2021-08-04 20:00:00,1007.285,76.88113,22.70443,0
"12790",2021-08-04 20:30:00,1007.64,75.91442,22.75334,0
"12791",2021-08-04 21:00:00,1007.895,75.60889,22.88779,0
"12792",2021-08-04 21:30:00,1007.989,76.13111,22.88557,0
"12793",2021-08-04 22:00:00,1008.064,75.58336,22.80669,0
"12794",2021-08-04 22:30:00,1008.1,75.36559,22.82557,0
"12795",2021-08-04 23:00:00,1008.082,74.84446,22.94556,0
"12796",2021-08-04 23:30:00,1007.888,73.95669,22.97778,0
"12797",2021-08-05 00:00:00,1007.885,72.26111,22.99334,0
"12798",2021-08-05 00:30:00,1007.869,70.20002,22.97001,0
"12799",2021-08-05 01:00:00,1007.636,68.27111,22.9589,0
"12800",2021-08-05 01:30:00,1007.319,68.49334,22.77777,0
"12801",2021-08-05 02:00:00,1006.94,67.3411,22.60554,0
"12802",2021-08-05 02:30:00,1006.742,67.79,22.54667,0
"12803",2021-08-05 03:00:00,1006.558,66.15336,22.49668,0
"12804",2021-08-05 03:30:00,1006.357,63.51446,22.5411,0
"12805",2021-08-05 04:00:00,1006.326,62.14336,22.53,0
"12806",2021-08-05 04:30:00,1006.386,63.06888,22.34556,0
"12807",2021-08-05 05:00:00,1006.6,64.27553,22.2111,0
"12808",2021-08-05 05:30:00,1006.945,64.70666,22.07221,0
"12809",2021-08-05 06:00:00,1007.368,60.80334,21.99667,0
"12810",2021-08-05 06:30:00,1007.831,56.20556,21.8978,0
"12811",2021-08-05 07:00:00,1008.109,54.52778,21.77554,0
"12812",2021-08-05 07:30:00,1008.404,53.73999,21.72997,0
"12813",2021-08-05 08:00:00,1008.672,52.72777,21.83001,0
"12814",2021-08-05 08:30:00,1008.841,52.09332,21.99667,0
"12815",2021-08-05 09:00:00,1009.198,50.1333,22.08887,0
"12816",2021-08-05 09:30:00,1009.354,49.07557,22.28001,0
"12817",2021-08-05 10:00:00,1009.462,48.72999,22.08557,0
"12818",2021-08-05 10:30:00,1009.526,50.88222,21.80335,0
"12819",2021-08-05 11:00:00,1009.443,52.72002,21.73776,0
"12820",2021-08-05 11:30:00,1009.237,54.15334,21.59998,0
"12821",2021-08-05 12:00:00,1008.96,54.90667,21.60888,0
"12822",2021-08-05 12:30:00,1008.613,54.37,21.70554,0
"12823",2021-08-05 13:00:00,1008.37,54.32777,21.66666,0
"12824",2021-08-05 13:30:00,1008.101,55.39778,21.63111,0
"12825",2021-08-05 14:00:00,1007.842,59.54335,21.28664,0
"12826",2021-08-05 14:30:00,1007.587,63.44777,21.02,0
"12827",2021-08-05 15:00:00,1007.338,65.83331,20.84558,0
"12828",2021-08-05 15:30:00,1007.201,67.13441,20.76889,0
"12829",2021-08-05 16:00:00,1007.212,68.2222,20.80224,0
"12830",2021-08-05 16:30:00,1007.312,68.65445,20.91001,0
"12831",2021-08-05 17:00:00,1007.545,68.85334,20.98112,0
"12832",2021-08-05 17:30:00,1007.827,68.6511,21.07332,0
"12833",2021-08-05 18:00:00,1008.022,69.52554,21.1522,0
"12834",2021-08-05 18:30:00,1008.137,70.44001,21.16331,0
"12835",2021-08-05 19:00:00,1008.255,70.82222,21.24111,0
"12836",2021-08-05 19:30:00,1008.54,71.89445,21.33112,0
"12837",2021-08-05 20:00:00,1008.947,71.37003,21.45778,0
"12838",2021-08-05 20:30:00,1009.128,69.94443,21.55554,0
"12839",2021-08-05 21:00:00,1009.306,66.06888,21.79779,0
"12840",2021-08-05 21:30:00,1009.422,64.84331,21.79557,0
"12841",2021-08-05 22:00:00,1009.452,68.16446,21.5889,0
"12842",2021-08-05 22:30:00,1009.487,70.50445,21.18332,0
"12843",2021-08-05 23:00:00,1009.323,70.40774,20.99556,0
"12844",2021-08-05 23:30:00,1009.16,70.36332,20.84892,0
"12845",2021-08-06 00:00:00,1008.996,69.9778,20.74997,0
"12846",2021-08-06 00:30:00,1008.784,69.90115,20.65666,0
"12847",2021-08-06 01:00:00,1008.626,69.81444,20.63665,0
"12848",2021-08-06 01:30:00,1008.475,70.06337,20.5811,0
"12849",2021-08-06 02:00:00,1008.239,70.60446,20.53333,0
"12850",2021-08-06 02:30:00,1007.998,70.67224,20.47667,0
"12851",2021-08-06 03:00:00,1007.796,70.48667,20.28666,0
"12852",2021-08-06 03:30:00,1007.757,70.14334,19.98668,0
"12853",2021-08-06 04:00:00,1007.716,68.10334,19.96667,0
"12854",2021-08-06 04:30:00,1007.619,65.6833,20.03666,0
"12855",2021-08-06 05:00:00,1007.697,65.45332,19.88335,0
"12856",2021-08-06 05:30:00,1007.903,65.45665,19.76333,0
"12857",2021-08-06 06:00:00,1008.193,65.35332,19.6,0
"12858",2021-08-06 06:30:00,1008.477,64.54998,19.53666,0
"12859",2021-08-06 07:00:00,1008.736,63.75669,19.52666,0
"12860",2021-08-06 07:30:00,1009.11,62.29334,19.79667,0
"12861",2021-08-06 08:00:00,1009.52,61.61335,20.18001,0
"12862",2021-08-06 08:30:00,1009.87,61.2933,20.43667,0
"12863",2021-08-06 09:00:00,1010.246,61.47001,20.62333,0
"12864",2021-08-06 09:30:00,1010.663,61.57999,21.02667,0
"12865",2021-08-06 10:00:00,1010.787,61.85668,21.12332,0
"12866",2021-08-06 10:30:00,1010.756,61.94001,21.40001,0
"12867",2021-08-06 11:00:00,1010.586,61.26337,21.99334,0
"12868",2021-08-06 11:30:00,1010.463,60.82331,22.23999,0
"12869",2021-08-06 12:00:00,1010.216,61.09667,22.16667,0
"12870",2021-08-06 12:30:00,1009.637,61.10667,22.06667,0
"12871",2021-08-06 13:00:00,1009.18,60.53666,21.90667,0
"12872",2021-08-06 13:30:00,1008.817,61.13332,21.69333,0
"12873",2021-08-06 14:00:00,1008.503,62.65665,21.19999,0
"12874",2021-08-06 14:30:00,1008.29,63.73333,21.08998,0
"12875",2021-08-06 15:00:00,1008.053,62.61002,21.04,0
"12876",2021-08-06 15:30:00,1008.07,62.37999,20.91668,0
"12877",2021-08-06 16:00:00,1008.173,62.60667,20.91335,0
"12878",2021-08-06 16:30:00,1008.454,61.24003,20.97333,0
"12879",2021-08-06 17:00:00,1008.697,58.00667,21.08332,0
"12880",2021-08-06 17:30:00,1008.773,59.72999,20.92335,0
"12881",2021-08-06 18:00:00,1008.966,62.1133,20.74,0
"12882",2021-08-06 18:30:00,1009.216,60.40666,20.76666,0
"12883",2021-08-06 19:00:00,1009.361,60.02665,20.74001,0
"12884",2021-08-06 19:30:00,1009.727,59.24665,20.84334,0
"12885",2021-08-06 20:00:00,1009.874,60.4,20.77333,0
"12886",2021-08-06 20:30:00,1010.18,60.9,20.66665,0
"12887",2021-08-06 21:00:00,1010.293,62.10335,20.62665,0
"12888",2021-08-06 21:30:00,1010.273,62.7733,20.47001,0
"12889",2021-08-06 22:00:00,1010.223,62.48001,20.23665,0
"12890",2021-08-06 22:30:00,1010.026,62.53002,20.15999,0
"12891",2021-08-06 23:00:00,1009.874,63.29664,20.09332,0
"12892",2021-08-06 23:30:00,1009.827,63.58336,20.09332,0
"12893",2021-08-07 00:00:00,1009.59,64.42665,20,0
"12894",2021-08-07 00:30:00,1009.504,64.53998,20.00333,0
"12895",2021-08-07 01:00:00,1009.297,64.98669,19.99667,0
"12896",2021-08-07 01:30:00,1009.267,65.67668,19.99334,0
"12897",2021-08-07 02:00:00,1008.976,65.99333,20.05665,0
"12898",2021-08-07 02:30:00,1008.637,66.74997,19.98667,0
"12899",2021-08-07 03:00:00,1008.37,67.58997,20.00333,0
"12900",2021-08-07 03:30:00,1008.373,68.19665,20.08332,0
"12901",2021-08-07 04:00:00,1008.363,68.27332,20.10332,0
"12902",2021-08-07 04:30:00,1008.28,68.76335,20.06667,0
"12903",2021-08-07 05:00:00,1008.309,69.12673,19.98334,0
"12904",2021-08-07 05:30:00,1008.443,69.68999,19.92668,0
"12905",2021-08-07 06:00:00,1008.63,69.74338,19.96667,0
"12906",2021-08-07 06:30:00,1008.77,70.28335,19.99667,0
"12907",2021-08-07 07:00:00,1009.026,69.78666,20.04666,0
"12908",2021-08-07 07:30:00,1009.24,69.53335,20.10998,0
"12909",2021-08-07 08:00:00,1009.454,69.28669,20.36334,0
"12910",2021-08-07 08:30:00,1009.75,69.69,20.62668,0
"12911",2021-08-07 09:00:00,1010.13,69.01999,21.06331,0
"12912",2021-08-07 09:30:00,1010.416,68.31667,21.46999,0
"12913",2021-08-07 10:00:00,1010.52,67.20001,21.89666,0
"12914",2021-08-07 10:30:00,1010.587,66.56336,22.07665,0
"12915",2021-08-07 11:00:00,1010.43,67.34332,22.03,0
"12916",2021-08-07 11:30:00,1010.156,68.17998,22.31332,0
"12917",2021-08-07 12:00:00,1009.824,69.66333,22.16999,0
"12918",2021-08-07 12:30:00,1009.44,71.41334,22.21999,0
"12919",2021-08-07 13:00:00,1009.063,71.06668,22.40333,0
"12920",2021-08-07 13:30:00,1008.733,70.9,22.54667,0
"12921",2021-08-07 14:00:00,1008.273,72.86667,22.35334,0
"12922",2021-08-07 14:30:00,1007.853,72.49334,22.46001,0
"12923",2021-08-07 15:00:00,1007.656,72.09667,22.39001,0
"12924",2021-08-07 15:30:00,1007.543,72.74002,21.96334,0
"12925",2021-08-07 16:00:00,1007.576,73.99669,21.53666,0
"12926",2021-08-07 16:30:00,1007.633,73.87332,21.60666,0
"12927",2021-08-07 17:00:00,1007.9,73.12331,21.56999,0
"12928",2021-08-07 17:30:00,1008.23,72.54665,21.72667,0
"12929",2021-08-07 18:00:00,1008.6,72.04668,21.84336,0
"12930",2021-08-07 18:30:00,1008.94,72.07667,21.83002,0
"12931",2021-08-07 19:00:00,1009.214,72.95668,21.93667,0
"12932",2021-08-07 19:30:00,1009.583,73.32335,21.96667,0
"12933",2021-08-07 20:00:00,1009.906,73.20668,22.00999,0
"12934",2021-08-07 20:30:00,1010.096,73.32001,21.93335,0
"12935",2021-08-07 21:00:00,1010.269,73.52668,21.73999,0
"12936",2021-08-07 21:30:00,1010.443,72.39004,21.70667,0
"12937",2021-08-07 22:00:00,1010.44,72.42666,21.79668,0
"12938",2021-08-07 22:30:00,1010.586,80.36665,21.07667,0
"12939",2021-08-07 23:00:00,1010.56,88.08337,20.06667,0
"12940",2021-08-07 23:30:00,1010.21,89.44333,19.69,0
"12941",2021-08-08 00:00:00,1009.871,86.84004,20.25669,0
"12942",2021-08-08 00:30:00,1009.73,88.13997,20.25665,0
"12943",2021-08-08 01:00:00,1009.57,88.50666,20.23997,0
"12944",2021-08-08 01:30:00,1009.343,87.61335,20.33668,0
"12945",2021-08-08 02:00:00,1008.94,85.47335,20.51667,0
"12946",2021-08-08 02:30:00,1008.73,86.30002,20.35001,0
"12947",2021-08-08 03:00:00,1008.656,88.93003,19.98665,0
"12948",2021-08-08 03:30:00,1008.143,89.45661,20.27668,0
"12949",2021-08-08 04:00:00,1008.162,91.06336,20.02999,0
"12950",2021-08-08 04:30:00,1008.039,91.58672,20.19998,0
"12951",2021-08-08 05:00:00,1008.214,90.41666,20.17667,0
"12952",2021-08-08 05:30:00,1008.39,86.64998,20.34001,0
"12953",2021-08-08 06:00:00,1008.406,84.73333,20.74336,0
"12954",2021-08-08 06:30:00,1008.607,85.59667,20.79332,0
"12955",2021-08-08 07:00:00,1008.833,86.10667,20.87335,0
"12956",2021-08-08 07:30:00,1009.183,82.65331,21.17333,0
"12957",2021-08-08 08:00:00,1009.434,81.1833,21.74335,0
"12958",2021-08-08 08:30:00,1009.701,80.01667,22.26666,0
"12959",2021-08-08 09:00:00,1010.023,79.42997,22.66998,0
"12960",2021-08-08 09:30:00,1010.313,76.68666,22.83668,0
"12961",2021-08-08 10:00:00,1010.4,76.14669,23.10665,0
"12962",2021-08-08 10:30:00,1010.42,74.51334,23.36001,0
"12963",2021-08-08 11:00:00,1010.253,78.95667,22.90668,0
"12964",2021-08-08 11:30:00,1010.14,74.72001,23.04999,0
"12965",2021-08-08 12:00:00,1009.757,76.04668,22.97,0
"12966",2021-08-08 12:30:00,1009.367,76.90334,23.19667,0
"12967",2021-08-08 13:00:00,1009.02,84.62669,21.47332,0
"12968",2021-08-08 13:30:00,1008.77,82.50331,21.48665,0
"12969",2021-08-08 14:00:00,1008.436,81.36334,21.88666,0
"12970",2021-08-08 14:30:00,1008.246,84.78334,21.42666,0
"12971",2021-08-08 15:00:00,1008.043,83.20334,21.29335,0
"12972",2021-08-08 15:30:00,1007.923,83.7,21.38667,0
"12973",2021-08-08 16:00:00,1007.863,83.17335,21.64333,0
"12974",2021-08-08 16:30:00,1008.047,83.52666,21.64999,0
"12975",2021-08-08 17:00:00,1008.163,84.71665,21.47667,0
"12976",2021-08-08 17:30:00,1008.434,81.16336,21.97333,0
"12977",2021-08-08 18:00:00,1008.76,80.06663,22.14999,0
"12978",2021-08-08 18:30:00,1008.974,82.02668,21.86333,0
"12979",2021-08-08 19:00:00,1009.146,83.08338,21.62665,0
"12980",2021-08-08 19:30:00,1009.357,82.52332,21.74666,0
"12981",2021-08-08 20:00:00,1009.658,80.36668,22.09665,0
"12982",2021-08-08 20:30:00,1009.917,79.76,22.09998,0
"12983",2021-08-08 21:00:00,1010.059,79.96003,22.07332,0
"12984",2021-08-08 21:30:00,1009.931,79.50338,21.91335,0
"12985",2021-08-08 22:00:00,1009.837,78.74663,21.87001,0
"12986",2021-08-08 22:30:00,1009.818,79.07667,21.81668,0
"12987",2021-08-08 23:00:00,1009.731,79.23,21.79001,0
"12988",2021-08-08 23:30:00,1009.481,79.03,21.71332,0
"12989",2021-08-09 00:00:00,1009.356,79.04997,21.75001,0
"12990",2021-08-09 00:30:00,1009.223,79.55002,21.83335,0
"12991",2021-08-09 01:00:00,1009.04,80.86,21.70332,0
"12992",2021-08-09 01:30:00,1008.694,82.05671,21.65665,0
"12993",2021-08-09 02:00:00,1008.46,82.68005,21.62331,0
"12994",2021-08-09 02:30:00,1008.153,82.80329,21.70999,0
"12995",2021-08-09 03:00:00,1007.92,83.89995,21.65997,0
"12996",2021-08-09 03:30:00,1007.696,84.41665,21.77666,0
"12997",2021-08-09 04:00:00,1007.487,84.70338,21.83668,0
"12998",2021-08-09 04:30:00,1007.441,83.30333,21.92002,0
"12999",2021-08-09 05:00:00,1007.403,81.80669,22.12667,0
"13000",2021-08-09 05:30:00,1007.46,82.46003,21.53666,0
"13001",2021-08-09 06:00:00,1007.596,84.17664,21.79667,0
"13002",2021-08-09 06:30:00,1008.04,80.50998,22.46666,0
"13003",2021-08-09 07:00:00,1008.306,79.60002,22.65665,0
"13004",2021-08-09 07:30:00,1008.587,79.34664,22.63332,0
"13005",2021-08-09 08:00:00,1008.892,83.76114,22.05222,0
"13006",2021-08-09 08:30:00,1009.212,92.12439,20.65666,0
"13007",2021-08-09 09:00:00,1009.565,90.03003,20.45222,0
"13008",2021-08-09 09:30:00,1009.688,87.41114,21.33666,0
"13009",2021-08-09 10:00:00,1009.711,88.55111,21.87999,0
"13010",2021-08-09 10:30:00,1009.731,86.67557,22.59999,0
"13011",2021-08-09 11:00:00,1009.524,84.32221,22.93556,0
"13012",2021-08-09 11:30:00,1009.293,80.81001,23.33555,0
"13013",2021-08-09 12:00:00,1009.053,85.63443,22.8511,0
"13014",2021-08-09 12:30:00,1008.669,84.3022,22.80002,0
"13015",2021-08-09 13:00:00,1008.263,85.49558,22.49111,0
"13016",2021-08-09 13:30:00,1007.977,85.5678,22.53777,0
"13017",2021-08-09 14:00:00,1007.548,83.27225,22.69667,0
"13018",2021-08-09 14:30:00,1007.265,83.63778,22.38332,0
"13019",2021-08-09 15:00:00,1007.106,86.18778,21.77555,0
"13020",2021-08-09 15:30:00,1007.059,86.51445,21.59555,0
"13021",2021-08-09 16:00:00,1006.99,88.58781,21.23998,0
"13022",2021-08-09 16:30:00,1006.954,89.57664,21.19998,0
"13023",2021-08-09 17:00:00,1007.103,88.85106,21.19777,0
"13024",2021-08-09 17:30:00,1007.18,85.76331,21.2311,0
"13025",2021-08-09 18:00:00,1007.154,82.77335,21.37335,0
"13026",2021-08-09 18:30:00,1007.247,88.87889,20.69777,0
"13027",2021-08-09 19:00:00,1007.6,90.29107,20.65888,0
"13028",2021-08-09 19:30:00,1007.779,89.95334,20.75557,0
"13029",2021-08-09 20:00:00,1008.024,89.10665,20.81,0
"13030",2021-08-09 20:30:00,1008.298,88.32337,21.01223,0
"13031",2021-08-09 21:00:00,1008.533,85.59669,20.78111,0
"13032",2021-08-09 21:30:00,1008.656,85.36336,21.11333,0
"13033",2021-08-09 22:00:00,1008.831,83.57227,21.52665,0
